frame,type,id,x,y,z
2,pose,30,0.30847352743148804,2.575528144836426,0.4590069353580475
2,pose,31,0.48303017020225525,2.6857314109802246,0.025021258741617203
2,pose,32,0.3359054923057556,2.670903444290161,-0.11845225095748901
3,pose,0,0.388200581073761,0.41251522302627563,-0.7537981271743774
3,pose,1,0.4184812009334564,0.3443814218044281,-0.7181626558303833
3,pose,2,0.43747180700302124,0.3435138761997223,-0.7180980443954468
3,pose,3,0.4554992616176605,0.34355485439300537,-0.7180113792419434
3,pose,4,0.3659110963344574,0.3460889458656311,-0.7064691781997681
3,pose,5,0.3523530960083008,0.34646186232566833,-0.7060036659240723
3,pose,6,0.33992236852645874,0.3480830490589142,-0.706230103969574
3,pose,7,0.4860444962978363,0.36611995100975037,-0.4104157090187073
3,pose,8,0.336032897233963,0.3718239665031433,-0.3413107991218567
3,pose,9,0.4252244532108307,0.46736404299736023,-0.6336773037910461
3,pose,10,0.3627035617828369,0.4765802323818207,-0.6146737337112427
3,pose,11,0.6339489817619324,0.6883989572525024,-0.21552976965904236
3,pose,12,0.24334967136383057,0.6717897653579712,-0.14743728935718536
3,pose,13,0.6986154317855835,1.0013413429260254,-0.37115341424942017
3,pose,14,0.1670266091823578,0.9569384455680847,-0.28198254108428955
3,pose,15,0.5384082794189453,1.0770280361175537,-0.7038905620574951
3,pose,16,0.19760844111442566,1.220422625541687,-0.9025548696517944
3,pose,17,0.5134705305099487,1.1653000116348267,-0.8084707260131836
3,pose,18,0.18046841025352478,1.2886606454849243,-1.0319163799285889
3,pose,19,0.47273650765419006,1.0138309001922607,-0.7681164741516113
3,pose,20,0.2093535214662552,1.2569974660873413,-1.1102038621902466
3,pose,21,0.48541316390037537,0.9915860891342163,-0.7017562985420227
3,pose,22,0.2256137579679489,1.2329055070877075,-0.9549919366836548
3,pose,23,0.5717360973358154,1.3735193014144897,-0.07269001752138138
3,pose,24,0.3060245215892792,1.3751556873321533,0.07774866372346878
3,pose,25,0.5439218282699585,1.978959560394287,-0.01626550778746605
3,pose,26,0.29520899057388306,1.967231035232544,0.0828133150935173
3,pose,27,0.5399917960166931,2.5078930854797363,0.5301648378372192
3,pose,28,0.310380220413208,2.494830846786499,0.4329935908317566
3,pose,29,0.5511502027511597,2.5843420028686523,0.5580968260765076
3,pose,30,0.31153160333633423,2.571378469467163,0.45347118377685547
3,pose,31,0.4846348762512207,2.6763429641723633,0.03548116609454155
3,pose,32,0.3393273949623108,2.666451930999756,-0.117677703499794
4,pose,0,0.38757580518722534,0.4134836792945862,-0.7792229652404785
4,pose,1,0.41717639565467834,0.34511473774909973,-0.7433210611343384
4,pose,2,0.43605852127075195,0.3442092537879944,-0.7432907819747925
4,pose,3,0.4538997709751129,0.3442426919937134,-0.7432897686958313
4,pose,4,0.3653114140033722,0.34708234667778015,-0.732944130897522
4,pose,5,0.35198134183883667,0.3476030230522156,-0.7325763702392578
4,pose,6,0.33947551250457764,0.349331259727478,-0.7328385710716248
4,pose,7,0.48494115471839905,0.3662497401237488,-0.4206486642360687
4,pose,8,0.33558323979377747,0.3723221719264984,-0.3637031018733978
4,pose,9,0.42438411712646484,0.4677684009075165,-0.6550548672676086
4,pose,10,0.3625183701515198,0.4772343635559082,-0.6380607485771179
4,pose,11,0.6331218481063843,0.6883813738822937,-0.22970791161060333
4,pose,12,0.24324870109558105,0.6718050837516785,-0.18457864224910736
4,pose,13,0.6878324747085571,1.004896640777588,-0.2865414023399353
4,pose,14,0.1665259450674057,0.957038938999176,-0.2689313590526581
4,pose,15,0.5677013993263245,1.231742024421692,-0.5908513069152832
4,pose,16,0.19313904643058777,1.2226046323776245,-0.837630569934845
4,pose,17,0.5589889287948608,1.309733510017395,-0.6911506652832031
4,pose,18,0.17039598524570465,1.2892353534698486,-0.9711190462112427
4,pose,19,0.5278609395027161,1.2791427373886108,-0.7227200865745544
4,pose,20,0.19879719614982605,1.2596429586410522,-1.0422073602676392
4,pose,21,0.5247360467910767,1.2504388093948364,-0.6197365522384644
4,pose,22,0.21757134795188904,1.2365901470184326,-0.8872369527816772
4,pose,23,0.5711360573768616,1.3726915121078491,-0.059544820338487625
4,pose,24,0.30593734979629517,1.3730353116989136,0.06422636657953262
4,pose,25,0.5438513159751892,1.9769448041915894,-0.06854520738124847
4,pose,26,0.2949754595756531,1.9638615846633911,-0.0014841265510767698
4,pose,27,0.5396482944488525,2.50970721244812,0.4112221598625183
4,pose,28,0.3091009855270386,2.495368719100952,0.2852453291416168
4,pose,29,0.5505292415618896,2.586730718612671,0.4308329224586487
4,pose,30,0.3098897337913513,2.5722811222076416,0.29691678285598755
4,pose,31,0.48450249433517456,2.6784448623657227,-0.09593607485294342
4,pose,32,0.3377947211265564,2.6656296253204346,-0.293844997882843
5,pose,0,0.3868807852268219,0.41377538442611694,-0.800631046295166
5,pose,1,0.4160362780094147,0.3456007242202759,-0.7643293142318726
5,pose,2,0.434713214635849,0.34464022517204285,-0.7643856406211853
5,pose,3,0.4521730840206146,0.344607412815094,-0.764437735080719
5,pose,4,0.3649861812591553,0.3479773700237274,-0.7555572986602783
5,pose,5,0.3518983721733093,0.348696768283844,-0.7552372813224792
5,pose,6,0.33941417932510376,0.3505713641643524,-0.7555578947067261
5,pose,7,0.48372626304626465,0.3663080036640167,-0.42401885986328125
5,pose,8,0.3354663848876953,0.3730473220348358,-0.380849689245224
5,pose,9,0.4234161376953125,0.4678281843662262,-0.671002984046936
5,pose,10,0.36231866478919983,0.4772622883319855,-0.656489908695221
5,pose,11,0.6319178938865662,0.6878865957260132,-0.22815528512001038
5,pose,12,0.2430538386106491,0.6718067526817322,-0.1912812888622284
5,pose,13,0.6818547248840332,1.0027730464935303,-0.2933650612831116
5,pose,14,0.16077110171318054,0.9570754766464233,-0.2694944739341736
5,pose,15,0.5820278525352478,1.2285927534103394,-0.6939995884895325
5,pose,16,0.18701136112213135,1.2252074480056763,-0.8493110537528992
5,pose,17,0.5664354562759399,1.29149329662323,-0.8079190254211426
5,pose,18,0.16195634007453918,1.2956379652023315,-0.9860207438468933
5,pose,19,0.5358733534812927,1.2602856159210205,-0.819076657295227
5,pose,20,0.1914534568786621,1.2667248249053955,-1.0488088130950928
5,pose,21,0.5335130095481873,1.239623785018921,-0.7167453169822693
5,pose,22,0.21012577414512634,1.2422555685043335,-0.8949711918830872
5,pose,23,0.5699416995048523,1.3669459819793701,-0.05546987056732178
5,pose,24,0.3059004247188568,1.3690190315246582,0.05989203602075577
5,pose,25,0.5437921285629272,1.9691118001937866,-0.07541145384311676
5,pose,26,0.29507458209991455,1.958032250404358,-0.004875487647950649
5,pose,27,0.5403579473495483,2.504058837890625,0.40148138999938965
5,pose,28,0.30938658118247986,2.4913787841796875,0.28784239292144775
5,pose,29,0.5514429211616516,2.580651044845581,0.4213603138923645
5,pose,30,0.3102239668369293,2.568047046661377,0.30109718441963196
5,pose,31,0.48484092950820923,2.673346996307373,-0.1101401224732399
5,pose,32,0.33783942461013794,2.6593880653381348,-0.29124802350997925
6,pose,0,0.38495439291000366,0.4150996208190918,-0.8054800033569336
6,pose,1,0.41308408975601196,0.34619370102882385,-0.772018313407898
6,pose,2,0.43185871839523315,0.3450990617275238,-0.7720591425895691
6,pose,3,0.44923529028892517,0.344915509223938,-0.77210932970047
6,pose,4,0.36353302001953125,0.3492247760295868,-0.7619745135307312
6,pose,5,0.3509828448295593,0.3501798212528229,-0.7616653442382812
6,pose,6,0.33846038579940796,0.35218143463134766,-0.761996865272522
6,pose,7,0.4822480082511902,0.3663325905799866,-0.4500513970851898
6,pose,8,0.3352549076080322,0.3737495541572571,-0.3965457081794739
6,pose,9,0.4218119978904724,0.4680864214897156,-0.6802343130111694
6,pose,10,0.36163264513015747,0.4777688980102539,-0.664014995098114
6,pose,11,0.6315143704414368,0.6877307295799255,-0.23299327492713928
6,pose,12,0.24257180094718933,0.6717988848686218,-0.20658297836780548
6,pose,13,0.6825553178787231,1.004310131072998,-0.3004263639450073
6,pose,14,0.1600845754146576,0.9584589004516602,-0.26121780276298523
6,pose,15,0.5824211835861206,1.2247816324234009,-0.6727794408798218
6,pose,16,0.18261465430259705,1.2260491847991943,-0.7830901145935059
6,pose,17,0.5545536279678345,1.2774658203125,-0.7856178879737854
6,pose,18,0.1575780063867569,1.2971075773239136,-0.903771698474884
6,pose,19,0.5290618538856506,1.241645336151123,-0.8117870092391968
6,pose,20,0.18714769184589386,1.2694593667984009,-0.9602564573287964
6,pose,21,0.5290836095809937,1.2260407209396362,-0.6955623030662537
6,pose,22,0.20593814551830292,1.2454136610031128,-0.8254601359367371
6,pose,23,0.5681682825088501,1.360634446144104,-0.053765423595905304
6,pose,24,0.3056020438671112,1.362815022468567,0.05795452743768692
6,pose,25,0.5408703088760376,1.9607758522033691,-0.07213166356086731
6,pose,26,0.29469043016433716,1.9485851526260376,0.004824362695217133
6,pose,27,0.5378015041351318,2.495387554168701,0.42161664366722107
6,pose,28,0.3085288107395172,2.4835689067840576,0.3060675859451294
6,pose,29,0.5488909482955933,2.570650577545166,0.4436161518096924
6,pose,30,0.3096652925014496,2.560016393661499,0.3209553360939026
6,pose,31,0.4816787838935852,2.6666839122772217,-0.07601796090602875
6,pose,32,0.33522412180900574,2.6507110595703125,-0.25467389822006226
7,pose,0,0.38474687933921814,0.4173804223537445,-0.7626674771308899
7,pose,1,0.4126502573490143,0.3494758903980255,-0.7355296015739441
7,pose,2,0.4314452111721039,0.34776565432548523,-0.7355138659477234
7,pose,3,0.4488922655582428,0.3469947576522827,-0.7355305552482605
7,pose,4,0.3630109429359436,0.3535061180591583,-0.7223284840583801
7,pose,5,0.3503269553184509,0.35456082224845886,-0.7219603061676025
7,pose,6,0.3374718725681305,0.3565075695514679,-0.7222388982772827
7,pose,7,0.4815559983253479,0.3668179512023926,-0.44082075357437134
7,pose,8,0.3334144651889801,0.3768719732761383,-0.37323787808418274
7,pose,9,0.42171916365623474,0.469465434551239,-0.6469151973724365
7,pose,10,0.3613683581352234,0.48132118582725525,-0.6265868544578552
7,pose,11,0.6313719749450684,0.6872209310531616,-0.23675453662872314
7,pose,12,0.24241308867931366,0.6738031506538391,-0.19135180115699768
7,pose,13,0.6894551515579224,1.006205677986145,-0.3053054213523865
7,pose,14,0.15728533267974854,0.9612531661987305,-0.2641916871070862
7,pose,15,0.5876482725143433,1.2251781225204468,-0.6676541566848755
7,pose,16,0.18172863125801086,1.2179572582244873,-0.8177325129508972
7,pose,17,0.560155987739563,1.2752565145492554,-0.7716652154922485
7,pose,18,0.15476557612419128,1.2809040546417236,-0.9272182583808899
7,pose,19,0.5334374308586121,1.2339035272598267,-0.7617053985595703
7,pose,20,0.18506814539432526,1.2505871057510376,-0.9750243425369263
7,pose,21,0.5051524639129639,1.0773988962173462,-0.6852225661277771
7,pose,22,0.20431587100028992,1.2300697565078735,-0.8511337041854858
7,pose,23,0.5695302486419678,1.3616942167282104,-0.054313890635967255
7,pose,24,0.3065046966075897,1.3639161586761475,0.058537282049655914
7,pose,25,0.5420327186584473,1.9623169898986816,-0.04726850241422653
7,pose,26,0.2952389717102051,1.948791265487671,0.006669043563306332
7,pose,27,0.5397565364837646,2.4977822303771973,0.429103285074234
7,pose,28,0.3092636466026306,2.4847114086151123,0.33200767636299133
7,pose,29,0.5510274171829224,2.573458671569824,0.4517832398414612
7,pose,30,0.3103739321231842,2.5613341331481934,0.34872135519981384
7,pose,31,0.4832459092140198,2.66884708404541,-0.04510534927248955
7,pose,32,0.33671504259109497,2.6523523330688477,-0.2431330680847168
7,hand_0,0,0.8187068700790405,0.9005900621414185,-1.814725294480013e-07
7,hand_0,1,0.7648077607154846,0.8609995245933533,-0.03331112116575241
7,hand_0,2,0.7238454222679138,0.7924410104751587,-0.05861043184995651
7,hand_0,3,0.6965280175209045,0.7332004904747009,-0.08360406756401062
7,hand_0,4,0.6711111068725586,0.6835935115814209,-0.10703421384096146
7,hand_0,5,0.7627397179603577,0.691571056842804,-0.04006282240152359
7,hand_0,6,0.7476681470870972,0.6028162837028503,-0.08756609261035919
7,hand_0,7,0.7523931264877319,0.6236662268638611,-0.12324033677577972
7,hand_0,8,0.7596602439880371,0.6734961271286011,-0.14156776666641235
7,hand_0,9,0.8168925046920776,0.6925610303878784,-0.0454891063272953
7,hand_0,10,0.8191164135932922,0.6024528741836548,-0.09349419176578522
7,hand_0,11,0.8273460268974304,0.6341500282287598,-0.12288942188024521
7,hand_0,12,0.831286609172821,0.6878366470336914,-0.13540177047252655
7,hand_0,13,0.8675300478935242,0.7147021293640137,-0.05560595542192459
7,hand_0,14,0.8804188370704651,0.6370243430137634,-0.10061447322368622
7,hand_0,15,0.8919147849082947,0.6685875058174133,-0.11489281058311462
7,hand_0,16,0.8951240181922913,0.7178415060043335,-0.11632449924945831
7,hand_0,17,0.9129828214645386,0.7505275011062622,-0.0678546205163002
7,hand_0,18,0.933022677898407,0.7037372589111328,-0.10585679113864899
7,hand_0,19,0.9439226984977722,0.720852255821228,-0.11472509056329727
7,hand_0,20,0.9487366676330566,0.7512655258178711,-0.11400250345468521
8,pose,0,0.3847596049308777,0.4187164306640625,-0.707497239112854
8,pose,1,0.4126702845096588,0.3513989746570587,-0.6816413402557373
8,pose,2,0.4314008355140686,0.3491477370262146,-0.681550145149231
8,pose,3,0.4488104283809662,0.34798797965049744,-0.6815347671508789
8,pose,4,0.36300498247146606,0.3566074073314667,-0.6694863438606262
8,pose,5,0.3502177596092224,0.35792645812034607,-0.6690888404846191
8,pose,6,0.3372684419155121,0.3600058853626251,-0.6693341135978699
8,pose,7,0.4806973934173584,0.36700862646102905,-0.40909847617149353
8,pose,8,0.33241161704063416,0.3792509138584137,-0.34177419543266296
8,pose,9,0.4217260777950287,0.47061169147491455,-0.5994333028793335
8,pose,10,0.36135002970695496,0.48399588465690613,-0.5799938440322876
8,pose,11,0.6314053535461426,0.6858230829238892,-0.21932633221149445
8,pose,12,0.24205413460731506,0.6775376200675964,-0.19148755073547363
8,pose,13,0.6958581805229187,1.0071766376495361,-0.2768942713737488
8,pose,14,0.15449567139148712,0.9670335054397583,-0.24280714988708496
8,pose,15,0.6050838232040405,1.2280522584915161,-0.5593135356903076
8,pose,16,0.16799259185791016,1.2225505113601685,-0.7145663499832153
8,pose,17,0.5791208744049072,1.2821029424667358,-0.6470714807510376
8,pose,18,0.1440371572971344,1.2818725109100342,-0.8204628825187683
8,pose,19,0.5514036417007446,1.2385673522949219,-0.6442782878875732
8,pose,20,0.1733570098876953,1.2541005611419678,-0.8713166117668152
8,pose,21,0.5393768548965454,1.1364561319351196,-0.5733540654182434
8,pose,22,0.1923995018005371,1.2306476831436157,-0.7543179392814636
8,pose,23,0.5729559063911438,1.3635592460632324,-0.04730169475078583
8,pose,24,0.3102627396583557,1.3714295625686646,0.0516945943236351
8,pose,25,0.5467936396598816,1.9651291370391846,-0.023405881598591805
8,pose,26,0.2992123067378998,1.9583708047866821,0.01609950326383114
8,pose,27,0.5487715601921082,2.4995410442352295,0.4395240247249603
8,pose,28,0.3189709186553955,2.49064040184021,0.3117828965187073
8,pose,29,0.5598690509796143,2.575289249420166,0.4628128111362457
8,pose,30,0.32025837898254395,2.5671069622039795,0.32730966806411743
8,pose,31,0.495823472738266,2.6705689430236816,-0.020337656140327454
8,pose,32,0.353473961353302,2.658634901046753,-0.22531338036060333
8,hand_0,0,0.8131009340286255,0.8584412336349487,-8.248413507772057e-08
8,hand_0,1,0.7548957467079163,0.8159038424491882,-0.025990888476371765
8,hand_0,2,0.7143607139587402,0.7505788803100586,-0.04759744182229042
8,hand_0,3,0.6917262077331543,0.6971464157104492,-0.06947189569473267
8,hand_0,4,0.6756528615951538,0.6479270458221436,-0.0887686014175415
8,hand_0,5,0.7530602812767029,0.6366792917251587,-0.03293871879577637
8,hand_0,6,0.7435779571533203,0.5521384477615356,-0.07460509240627289
8,hand_0,7,0.7439485788345337,0.578718900680542,-0.1034940630197525
8,hand_0,8,0.7452703714370728,0.6321930289268494,-0.11697638034820557
8,hand_0,9,0.8064420819282532,0.6393582820892334,-0.038777027279138565
8,hand_0,10,0.8084597587585449,0.5455952882766724,-0.08013660460710526
8,hand_0,11,0.8115010857582092,0.579375147819519,-0.1036149337887764
8,hand_0,12,0.8109501600265503,0.6324816346168518,-0.11239276081323624
8,hand_0,13,0.8562087416648865,0.6620588302612305,-0.04900513216853142
8,hand_0,14,0.8690112829208374,0.5770237445831299,-0.08622570335865021
8,hand_0,15,0.8752231597900391,0.6064862608909607,-0.0974605605006218
8,hand_0,16,0.8725950717926025,0.652277946472168,-0.09768128395080566
8,hand_0,17,0.9027941226959229,0.70073401927948,-0.06082519143819809
8,hand_0,18,0.9258478283882141,0.6446370482444763,-0.09066910296678543
8,hand_0,19,0.9276101589202881,0.6443610191345215,-0.09891406446695328
8,hand_0,20,0.9192119836807251,0.6605556011199951,-0.09902400523424149
9,pose,0,0.38487693667411804,0.4189203083515167,-0.6852194666862488
9,pose,1,0.4127192497253418,0.3518485724925995,-0.6531139612197876
9,pose,2,0.43142157793045044,0.34944504499435425,-0.652898907661438
9,pose,3,0.44883793592453003,0.34824663400650024,-0.6526156663894653
9,pose,4,0.36304613947868347,0.3575553894042969,-0.6464328169822693
9,pose,5,0.3501869738101959,0.3590054512023926,-0.6458696722984314
9,pose,6,0.33725541830062866,0.36126193404197693,-0.646041989326477
9,pose,7,0.48035985231399536,0.3674594461917877,-0.3627783954143524
9,pose,8,0.33144864439964294,0.3808593153953552,-0.327399879693985
9,pose,9,0.42173123359680176,0.47079411149024963,-0.571247935295105
9,pose,10,0.3613734841346741,0.4843901991844177,-0.5612863898277283
9,pose,11,0.6257574558258057,0.6752241849899292,-0.11906156688928604
9,pose,12,0.2420750856399536,0.6777121424674988,-0.16325435042381287
9,pose,13,0.7261435389518738,1.007999300956726,-0.43308568000793457
9,pose,14,0.15396110713481903,0.9682255387306213,-0.2907830476760864
9,pose,15,0.7601979970932007,0.7951986789703369,-0.97227942943573
9,pose,16,0.1663670539855957,1.2220834493637085,-0.8095439076423645
9,pose,17,0.7979548573493958,0.6644537448883057,-1.0885058641433716
9,pose,18,0.1439414918422699,1.2855316400527954,-0.861445426940918
9,pose,19,0.7495001554489136,0.6429336071014404,-1.007123351097107
9,pose,20,0.17291384935379028,1.257805347442627,-0.895796000957489
9,pose,21,0.7141033411026001,0.6918448805809021,-0.9630531072616577
9,pose,22,0.19195441901683807,1.2344714403152466,-0.843765377998352
9,pose,23,0.5753453969955444,1.364161729812622,-0.04018440470099449
9,pose,24,0.3118264675140381,1.3732550144195557,0.045291028916835785
9,pose,25,0.5551559925079346,1.9720441102981567,-0.021455857902765274
9,pose,26,0.30629488825798035,1.969518780708313,0.017802154645323753
9,pose,27,0.560588002204895,2.5027246475219727,0.44136524200439453
9,pose,28,0.325918972492218,2.497424364089966,0.28518837690353394
9,pose,29,0.571372389793396,2.576911211013794,0.46415385603904724
9,pose,30,0.3252466022968292,2.5726118087768555,0.30039656162261963
9,pose,31,0.5134519338607788,2.671276569366455,-0.010135558433830738
9,pose,32,0.36857521533966064,2.664745569229126,-0.23549962043762207
9,hand_0,0,0.804793119430542,0.7958610653877258,3.975163735958631e-07
9,hand_0,1,0.7421494722366333,0.7447019219398499,-0.029766466468572617
9,hand_0,2,0.6949530839920044,0.6754966974258423,-0.046630777418613434
9,hand_0,3,0.6694404482841492,0.6111806035041809,-0.06132827699184418
9,hand_0,4,0.6427255868911743,0.5535696744918823,-0.0752279981970787
9,hand_0,5,0.7403217554092407,0.5757972002029419,-0.021703455597162247
9,hand_0,6,0.7307438254356384,0.5149458050727844,-0.04785172641277313
9,hand_0,7,0.7224710583686829,0.47951605916023254,-0.07007142901420593
9,hand_0,8,0.7184136509895325,0.4529583752155304,-0.08556406944990158
9,hand_0,9,0.7914487719535828,0.56930011510849,-0.02358979731798172
9,hand_0,10,0.7909586429595947,0.5018222332000732,-0.04687054827809334
9,hand_0,11,0.794559895992279,0.46310847997665405,-0.06613049656152725
9,hand_0,12,0.801223874092102,0.4362151026725769,-0.07983451336622238
9,hand_0,13,0.8400768637657166,0.5875411629676819,-0.03071633353829384
9,hand_0,14,0.8468452095985413,0.5202510952949524,-0.059505395591259
9,hand_0,15,0.8581137657165527,0.4844036102294922,-0.07495233416557312
9,hand_0,16,0.8689349889755249,0.4618396461009979,-0.08325432240962982
9,hand_0,17,0.8857986927032471,0.6228561401367188,-0.039924539625644684
9,hand_0,18,0.9032827019691467,0.564848005771637,-0.0682554617524147
9,hand_0,19,0.9214649200439453,0.5342603325843811,-0.07996869832277298
9,hand_0,20,0.9381605982780457,0.5121150612831116,-0.08535230159759521
10,pose,0,0.38392823934555054,0.4201429784297943,-0.6662994623184204
10,pose,1,0.4116835594177246,0.3530727028846741,-0.6376049518585205
10,pose,2,0.43020957708358765,0.3505971133708954,-0.637421727180481
10,pose,3,0.4477404057979584,0.34941673278808594,-0.6371456384658813
10,pose,4,0.362175315618515,0.3592967391014099,-0.6272900700569153
10,pose,5,0.3490534722805023,0.360981822013855,-0.626765787601471
10,pose,6,0.33620625734329224,0.36343634128570557,-0.6269806027412415
